ansatz,variant,role,n_qubits,depth,outcome,target,spec,spec_kind,time_controlled,seeds_expected,seeds_estimable,cell_estimable,rho_bar,ci_lo,ci_hi,bootstrap_seed,excluded_fraction,top_status
hea,vanilla_ls_nm,near-primary,8,6,kappa,C,C_given_G,overcontrol check,True,30,25,True,0.003045058556973764,-0.1936648153354112,0.20842586200250604,1355513917,0.0,ok
hea,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G_nu,main,False,30,30,True,-0.14585866293658464,-0.2927209551219743,0.00818787285707139,3115173732,0.0,ok
hea,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G,overcontrol check,False,30,30,True,-0.10833516986387566,-0.2292268239064237,0.021703619333523556,611671227,0.0,ok
hea,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G_nu,main,True,30,11,False,-0.018265234586876917,-0.2604081822982618,0.2380735918855237,874015462,0.0,collinear
hea,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G,overcontrol check,True,30,13,False,-0.05335590583835985,-0.27062503553724776,0.20037255998874146,1939432577,0.0,collinear
hea,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G_nu,main,False,30,30,True,0.19428704241960312,0.032165349808829374,0.34263652801414635,2904841172,0.0,ok
hea,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G,overcontrol check,False,30,30,True,0.1522571852384798,0.0007364471115520459,0.28836127945276757,2913477163,0.0,ok
hea,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G_nu,main,True,30,11,False,0.09910762137693625,-0.1685460343944003,0.32394319077088235,769639354,0.0,collinear
hea,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G,overcontrol check,True,30,13,False,0.15788162275355747,-0.10027498292048356,0.3744910392479459,2957270195,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G_nu,main,False,30,27,True,0.0876877977356063,-0.09274933619427884,0.2612275321991249,3280428536,0.0,ok
hea,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G,overcontrol check,False,30,29,True,0.13384733721052444,-0.004071939011202388,0.25971625539885107,636573242,0.0,ok
hea,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G_nu,main,True,30,9,False,0.18812292527295996,-0.17322896894218576,0.47218171772469913,1792725320,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G,overcontrol check,True,30,13,False,0.23891703321761992,0.0026496974886428227,0.44557931301995024,9582049,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G_nu,main,False,30,27,True,-0.2124667686272984,-0.36230461711725886,-0.04709876066840263,2072905863,0.0,ok
hea,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G,overcontrol check,False,30,29,True,-0.23362735373072027,-0.3745607274728943,-0.07633581317089501,1425007837,0.0,ok
hea,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G_nu,main,True,30,9,False,-0.35634223923756697,-0.5861484519913718,-0.03088146318223227,2349891730,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G,overcontrol check,True,30,13,False,-0.35740608911702915,-0.5813142094011527,-0.08271534680155586,137148839,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G_nu,main,False,30,30,True,-0.08533265588623326,-0.2318227377068078,0.06138631358629019,1765520235,0.0,ok
hea,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G,overcontrol check,False,30,30,True,0.03254848480834713,-0.11261036859605415,0.1674919204155587,2780700899,0.0,ok
hea,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G_nu,main,True,30,15,False,-0.2584858836101391,-0.4582742096243619,-0.03626066063918199,1543763509,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G,overcontrol check,True,30,26,True,-0.19451319985240764,-0.3547440585731522,-0.020973051357201764,1296834954,0.0,ok
hea,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G_nu,main,False,30,30,True,0.02131033099679323,-0.15688117024960233,0.20202922027642456,38769398,0.0,ok
hea,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G,overcontrol check,False,30,30,True,-0.08137158018848947,-0.24904676866698996,0.08712297703585935,249163786,0.0,ok
hea,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G_nu,main,True,30,15,False,0.24197000687301873,-0.0903173930201021,0.5011221712109047,1312322523,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G,overcontrol check,True,30,26,True,0.1651162232896032,-0.0456942180436236,0.3473294320820063,461483168,0.0,ok
hea,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G_nu,main,False,30,28,True,-0.3882001830109106,-0.5762772299376607,-0.16700998043564302,4107678760,0.0,ok
hea,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G,overcontrol check,False,30,30,True,-0.4008059699696383,-0.5802270380980735,-0.18069378686743157,64797603,0.0,ok
hea,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G_nu,main,True,30,10,False,-0.3832206765105868,-0.5498648349543068,-0.20079901936225816,1343420657,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G,overcontrol check,True,30,19,False,-0.33416214406756795,-0.49895748345699176,-0.1264297356377217,1216825260,0.0,ok
hea,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G_nu,main,False,30,28,True,0.45146523608784267,0.23910820904033675,0.6322169030325436,3296919444,0.0,ok
hea,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G,overcontrol check,False,30,30,True,0.4670788727267159,0.24454832317688688,0.6468238956776152,1126930367,0.0,ok
hea,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G_nu,main,True,30,10,False,0.4808820031205743,0.3001107232408808,0.636158726847029,3866304113,0.0,collinear
hea,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G,overcontrol check,True,30,19,False,0.43319274603621266,0.2121531361324724,0.5995840131793273,2394489715,0.0,ok
hva,lso_grid,secondary,4,4,r,C,C_given_G_nu_cos,main,False,30,29,True,0.05170667493612452,-0.054492886388353264,0.16317978993401797,611342530,0.0,ok
hva,lso_grid,secondary,4,4,r,C,C_given_G_nu_cos,main,True,30,6,False,0.15726669711368169,-0.0626824605006085,0.3697155855586079,3972404448,0.0,collinear
hva,lso_grid,secondary,4,4,kappa,C,C_given_G_nu_cos,main,False,30,29,True,-0.15461821791918962,-0.27854038235104506,-0.01750453124199647,1697907629,0.0,ok
hva,lso_grid,secondary,4,4,kappa,C,C_given_G_nu_cos,main,True,30,6,False,-0.4261159439099212,-0.5670182212360779,-0.2636787252528828,3285007823,0.0,collinear
hva,lso_grid,secondary,4,6,r,C,C_given_G_nu_cos,main,False,30,29,True,0.20994850927326209,0.08489732456859903,0.33322307971360504,2945773741,0.0,ok
hva,lso_grid,secondary,4,6,r,C,C_given_G_nu_cos,main,True,30,8,False,0.3269864242667694,0.1966576829229164,0.44831735791193555,1269887117,0.0,collinear
hva,lso_grid,secondary,4,6,kappa,C,C_given_G_nu_cos,main,False,30,29,True,-0.32644656658039395,-0.4154128508033705,-0.23149977166513827,2529793826,0.0,ok
hva,lso_grid,secondary,4,6,kappa,C,C_given_G_nu_cos,main,True,30,8,False,-0.3808654737648114,-0.4706445715059616,-0.29322459181326466,3685309580,0.0,collinear
hva,lso_grid,secondary,4,8,r,C,C_given_G_nu_cos,main,False,30,23,True,0.2197112566299499,0.08402301045943734,0.36311952616273085,2991337721,0.0,ok
hva,lso_grid,secondary,4,8,r,C,C_given_G_nu_cos,main,True,30,7,False,0.06926597290795841,-0.06392439215581057,0.19110876147374528,4261224179,0.0,collinear
hva,lso_grid,secondary,4,8,kappa,C,C_given_G_nu_cos,main,False,30,23,True,-0.3834475139115806,-0.4783955905530374,-0.2822113644765217,676499961,0.0,ok
hva,lso_grid,secondary,4,8,kappa,C,C_given_G_nu_cos,main,True,30,7,False,-0.2810975679766695,-0.4561960256190931,-0.11181089873563882,239480015,0.0,collinear
hva,lso_grid,secondary,6,4,r,C,C_given_G_nu_cos,main,False,30,30,True,0.16036676865824637,0.06065406750280249,0.25651748431176624,964586716,0.0,ok
hva,lso_grid,secondary,6,4,r,C,C_given_G_nu_cos,main,True,30,12,False,0.1106685529914549,-0.07485086166991468,0.27719887376663266,856854515,0.0,collinear
hva,lso_grid,secondary,6,4,kappa,C,C_given_G_nu_cos,main,False,30,30,True,-0.23330422291617334,-0.3283448844197428,-0.13490632740586053,88537048,0.0,ok
hva,lso_grid,secondary,6,4,kappa,C,C_given_G_nu_cos,main,True,30,12,False,-0.17526836668450577,-0.3484972324615756,0.03272008796830193,3804181755,0.0,collinear
hva,lso_grid,secondary,6,6,r,C,C_given_G_nu_cos,main,False,30,28,True,0.11847461235707728,0.007820641878218052,0.22549665076913664,147845247,0.0,ok
hva,lso_grid,secondary,6,6,r,C,C_given_G_nu_cos,main,True,30,9,False,0.24582807051225047,0.12685560490636127,0.3679883654764911,3791854825,0.0,collinear
hva,lso_grid,secondary,6,6,kappa,C,C_given_G_nu_cos,main,False,30,28,True,-0.16834514630578476,-0.28451162345646525,-0.05432351349505131,3552020724,0.0,ok
hva,lso_grid,secondary,6,6,kappa,C,C_given_G_nu_cos,main,True,30,9,False,-0.18087281836922273,-0.2958631208800335,-0.06401802387115989,3432456730,0.0,collinear
hva,lso_grid,secondary,6,8,r,C,C_given_G_nu_cos,main,False,30,28,True,0.1830035908282219,0.08188679423049997,0.28390968968651653,2877160009,0.0,ok
hva,lso_grid,secondary,6,8,r,C,C_given_G_nu_cos,main,True,30,9,False,0.0897347691518837,-0.07199484273545884,0.283251330147269,986522120,0.0,collinear
hva,lso_grid,secondary,6,8,kappa,C,C_given_G_nu_cos,main,False,30,28,True,-0.19806815766296185,-0.34084821416427313,-0.05371922667252296,2027303875,0.0,ok
hva,lso_grid,secondary,6,8,kappa,C,C_given_G_nu_cos,main,True,30,9,False,-0.06721804289382409,-0.3129599051701177,0.19557637948874793,282917969,0.0,collinear
hva,lso_grid,secondary,8,4,r,C,C_given_G_nu_cos,main,False,30,28,True,0.28544747391631514,0.18671339969773443,0.38691909254234674,3942460153,0.0,ok
hva,lso_grid,secondary,8,4,r,C,C_given_G_nu_cos,main,True,30,9,False,0.2723898666737948,0.14944771168097115,0.4006054449893781,2327719997,0.0,collinear
hva,lso_grid,secondary,8,4,kappa,C,C_given_G_nu_cos,main,False,30,28,True,-0.2559960791077657,-0.36591793972653186,-0.13921069043152878,1735609093,0.0,ok
hva,lso_grid,secondary,8,4,kappa,C,C_given_G_nu_cos,main,True,30,9,False,-0.13347057070074203,-0.3851543526918673,0.10013539217753943,3440252626,0.0,collinear
hva,lso_grid,secondary,8,6,r,C,C_given_G_nu_cos,main,False,30,29,True,0.10884715489658323,0.007227392630813079,0.20779098001333243,1459437612,0.0,ok
hva,lso_grid,secondary,8,6,r,C,C_given_G_nu_cos,main,True,30,14,False,0.09864713371446511,-0.08690096422064686,0.28587385692998557,1311380002,0.0,collinear
hva,lso_grid,secondary,8,6,kappa,C,C_given_G_nu_cos,main,False,30,29,True,-0.2104448327385932,-0.31905688441300184,-0.09276841958921606,3084026890,0.0,ok
hva,lso_grid,secondary,8,6,kappa,C,C_given_G_nu_cos,main,True,30,14,False,-0.15796938828754858,-0.32989300506305225,0.047790304634349696,1837276141,0.0,collinear
hva,lso_grid,secondary,8,8,r,C,C_given_G_nu_cos,main,False,30,29,True,0.26620955641848715,0.1492734424245692,0.3679264798749288,1368243786,0.0,ok
hva,lso_grid,secondary,8,8,r,C,C_given_G_nu_cos,main,True,30,7,False,0.18490200515846716,0.08798694032129586,0.27819327447234643,777919795,0.0,collinear
hva,lso_grid,secondary,8,8,kappa,C,C_given_G_nu_cos,main,False,30,29,True,-0.298340703647847,-0.425552838432245,-0.14751467275383556,3745643077,0.0,ok
hva,lso_grid,secondary,8,8,kappa,C,C_given_G_nu_cos,main,True,30,7,False,-0.3845815265583153,-0.5315406772846499,-0.23086477401620467,3297619840,0.0,collinear
hva,lso_grid,secondary,10,4,r,C,C_given_G_nu_cos,main,False,30,29,True,0.09095478271370092,-0.03104623850804335,0.20983044755049188,2662915781,0.0,ok
hva,lso_grid,secondary,10,4,r,C,C_given_G_nu_cos,main,True,30,9,False,0.07717219535430614,-0.2502869290852983,0.3375358047453036,974340559,0.0,collinear
hva,lso_grid,secondary,10,4,kappa,C,C_given_G_nu_cos,main,False,30,29,True,-0.08067739373695458,-0.21377239166516288,0.06080356105213212,2467864254,0.0,ok
hva,lso_grid,secondary,10,4,kappa,C,C_given_G_nu_cos,main,True,30,9,False,-0.09992340861867822,-0.3968299383701503,0.28857007911966565,1983390524,0.0,collinear
hva,lso_grid,secondary,10,6,r,C,C_given_G_nu_cos,main,False,30,30,True,0.19425733182745186,0.08756834638321274,0.29275653403605406,1490903763,0.0,ok
hva,lso_grid,secondary,10,6,r,C,C_given_G_nu_cos,main,True,30,4,False,0.1703151862466976,0.02594687581520116,0.350895049290539,2123237818,0.0,collinear
hva,lso_grid,secondary,10,6,kappa,C,C_given_G_nu_cos,main,False,30,30,True,-0.3081452262668893,-0.39486999545919194,-0.21892760307796333,981138221,0.0,ok
hva,lso_grid,secondary,10,6,kappa,C,C_given_G_nu_cos,main,True,30,4,False,-0.2747624520271059,-0.5197473004208057,-0.011579146697835038,1150799242,0.0,collinear
hva,lso_grid,secondary,10,8,r,C,C_given_G_nu_cos,main,False,30,29,True,0.31625817646198934,0.17541146450545747,0.44326608882790924,3275521652,0.0,ok
hva,lso_grid,secondary,10,8,r,C,C_given_G_nu_cos,main,True,30,5,False,0.4261941549418457,0.1532989494742087,0.6602676532548474,470759555,0.0,collinear
hva,lso_grid,secondary,10,8,kappa,C,C_given_G_nu_cos,main,False,30,29,True,-0.39584446650451893,-0.5113394992326328,-0.27590441045117864,2893315765,0.0,ok
hva,lso_grid,secondary,10,8,kappa,C,C_given_G_nu_cos,main,True,30,5,False,-0.39984697353745907,-0.6136731907094415,-0.16244257936776463,2221075974,0.0,collinear
hva,vanilla,primary,4,4,r,C,C_given_G,main,False,30,27,True,-0.0724909079631915,-0.19906187499724207,0.039925074923867765,1113751404,0.0,ok
hva,vanilla,primary,4,4,r,C,C_given_G,main,True,30,11,False,-0.10470870182512061,-0.33923666422605264,0.09108449858209122,1099287180,0.0,collinear
hva,vanilla,primary,4,4,kappa,C,C_given_G,main,False,30,27,True,0.007321648089569236,-0.1697024296899355,0.18876442675161678,2022989819,0.0,ok
hva,vanilla,primary,4,4,kappa,C,C_given_G,main,True,30,11,False,0.007596788163924838,-0.3363098358114739,0.3374272034906263,2520394273,0.0,collinear
hva,vanilla,primary,4,6,r,C,C_given_G,main,False,30,26,True,-0.05585964507134231,-0.13701663031895167,0.024880060990446155,3350267149,0.0,ok
hva,vanilla,primary,4,6,r,C,C_given_G,main,True,30,12,False,-0.00282615504350421,-0.12730286280593,0.11120628827422814,3130573356,0.0,collinear
hva,vanilla,primary,4,6,kappa,C,C_given_G,main,False,30,26,True,0.05327544357879534,-0.03662787574516504,0.13713816953301203,1276055062,0.0,ok
hva,vanilla,primary,4,6,kappa,C,C_given_G,main,True,30,12,False,0.07363452348631065,-0.05376881011673402,0.18599908011278113,353194977,0.0,collinear
hva,vanilla,primary,4,8,r,C,C_given_G,main,False,30,24,True,-0.08884883610049131,-0.1681897575194885,-0.00814785792870878,1220671627,0.0,ok
hva,vanilla,primary,4,8,r,C,C_given_G,main,True,30,12,False,-0.06927717738384039,-0.14245659297869404,-0.0041480904734276375,91631469,0.0,collinear
hva,vanilla,primary,4,8,kappa,C,C_given_G,main,False,30,24,True,0.00029101766676666924,-0.15025651394606446,0.14905603248082,3199589869,0.0,ok
hva,vanilla,primary,4,8,kappa,C,C_given_G,main,True,30,12,False,-0.17027839024659386,-0.3258191533112276,-0.004568800554723482,1234576894,0.0,collinear
hva,vanilla,primary,6,4,r,C,C_given_G,main,False,30,30,True,0.014926030700525632,-0.07584806683064799,0.10235420146478522,4119699238,0.0,ok
hva,vanilla,primary,6,4,r,C,C_given_G,main,True,30,12,False,-0.017072886940889345,-0.20498560048010991,0.14068432106991613,3182737215,0.0,collinear
hva,vanilla,primary,6,4,kappa,C,C_given_G,main,False,30,30,True,0.029063558345440846,-0.11782237554325171,0.16713643765829367,1757592311,0.0,ok
hva,vanilla,primary,6,4,kappa,C,C_given_G,main,True,30,12,False,0.08717311352888557,-0.18031467590916753,0.31881617777369464,3118775893,0.0,collinear
hva,vanilla,primary,6,6,r,C,C_given_G,main,False,30,28,True,0.11023228979203696,-0.007031115823131526,0.24111717509465083,3727987592,0.0,ok
hva,vanilla,primary,6,6,r,C,C_given_G,main,True,30,19,False,0.15527153964624935,0.008903676152725755,0.32650128052227206,3222214494,0.0,ok
hva,vanilla,primary,6,6,kappa,C,C_given_G,main,False,30,28,True,-0.16697947780264452,-0.3119840889075598,-0.024917828494571484,15910025,0.0,ok
hva,vanilla,primary,6,6,kappa,C,C_given_G,main,True,30,19,False,-0.19220462515069686,-0.38230952960398984,-0.0161487508790681,1279823386,0.0,ok
hva,vanilla,primary,6,8,r,C,C_given_G,main,False,30,29,True,-0.06164014839919855,-0.11952240236978484,-0.006420744102841421,2676613086,0.0,ok
hva,vanilla,primary,6,8,r,C,C_given_G,main,True,30,18,False,-0.024053287262173182,-0.10046537752945638,0.06972857674279859,3438300389,0.0,ok
hva,vanilla,primary,6,8,kappa,C,C_given_G,main,False,30,29,True,0.16371329122799513,0.0745649634998675,0.24972244012013134,3434827706,0.0,ok
hva,vanilla,primary,6,8,kappa,C,C_given_G,main,True,30,18,False,0.1696621194159805,0.042875882948836236,0.2824461981667153,59643504,0.0,ok
hva,vanilla,primary,8,4,r,C,C_given_G,main,False,30,29,True,0.019093190501456334,-0.048276441443818985,0.08736930746476007,3476536542,0.0,ok
hva,vanilla,primary,8,4,r,C,C_given_G,main,True,30,16,False,0.05943836325457057,-0.02068247745317362,0.16368321900607058,1087192628,0.0,ok
hva,vanilla,primary,8,4,kappa,C,C_given_G,main,False,30,29,True,-0.10335867818223979,-0.20838860937984685,0.010977276189880262,359458573,0.0,ok
hva,vanilla,primary,8,4,kappa,C,C_given_G,main,True,30,16,False,-0.19879129753916608,-0.30302679863441334,-0.0941634772897958,1965305688,0.0,ok
hva,vanilla,primary,8,6,r,C,C_given_G,main,False,30,30,True,0.03282204946774296,-0.06468549863902208,0.12988141938760983,2406535195,0.0,ok
hva,vanilla,primary,8,6,r,C,C_given_G,main,True,30,14,False,0.13407525757907796,0.040074896908629636,0.23304906457986818,3738609609,0.0,collinear
hva,vanilla,primary,8,6,kappa,C,C_given_G,main,False,30,30,True,-0.10979300067966041,-0.24051341008970883,0.022339288725356628,1332822254,0.0,ok
hva,vanilla,primary,8,6,kappa,C,C_given_G,main,True,30,14,False,-0.2773812377628538,-0.43236733594957655,-0.10037295109335069,2053468785,0.0,collinear
hva,vanilla,primary,8,8,r,C,C_given_G,main,False,30,30,True,-0.008283623496236103,-0.09587187549751537,0.0848019529103844,1200664761,0.0,ok
hva,vanilla,primary,8,8,r,C,C_given_G,main,True,30,16,False,0.046043941436990025,-0.056219509197625965,0.15759223697829658,4279414796,0.0,ok
hva,vanilla,primary,8,8,kappa,C,C_given_G,main,False,30,30,True,0.06087651331697201,-0.06300047709104634,0.18096257024231105,2616435588,0.0,ok
hva,vanilla,primary,8,8,kappa,C,C_given_G,main,True,30,16,False,-0.015440126323163817,-0.17896700167550864,0.11464580317555839,2386256937,0.0,ok
hva,vanilla,primary,10,4,r,C,C_given_G,main,False,30,27,True,-0.08883050264451152,-0.19309437808353674,0.005567653102756592,76750614,0.0,ok
hva,vanilla,primary,10,4,r,C,C_given_G,main,True,30,10,False,-0.18856166900508606,-0.3973737882787427,-0.005095499654758845,786257882,0.0,collinear
hva,vanilla,primary,10,4,kappa,C,C_given_G,main,False,30,27,True,0.031097796389704793,-0.13457763922620491,0.20557729177766607,4207482165,0.0,ok
hva,vanilla,primary,10,4,kappa,C,C_given_G,main,True,30,10,False,-0.019528804748914545,-0.3420665255142564,0.3312344051490507,1873741101,0.0,collinear
hva,vanilla,primary,10,6,r,C,C_given_G,main,False,30,28,True,0.01840971326778827,-0.09368269211677209,0.14695956413462263,2993307089,0.0,ok
hva,vanilla,primary,10,6,r,C,C_given_G,main,True,30,12,False,0.0740622586185513,-0.05690812185551697,0.2508869984747827,1277430663,0.0,collinear
hva,vanilla,primary,10,6,kappa,C,C_given_G,main,False,30,28,True,-0.06039045860546104,-0.21937613889651383,0.1019797906259909,3182516674,0.0,ok
hva,vanilla,primary,10,6,kappa,C,C_given_G,main,True,30,12,False,-0.10879221455310258,-0.316121364133525,0.07254381817008665,1008392038,0.0,collinear
hva,vanilla,primary,10,8,r,C,C_given_G,main,False,30,28,True,-0.009421393424618476,-0.0951789473860098,0.08972767555464468,2766447201,0.0,ok
hva,vanilla,primary,10,8,r,C,C_given_G,main,True,30,16,False,0.08343918376720891,-0.022776278896880706,0.21247832144659523,2951706781,0.0,ok
hva,vanilla,primary,10,8,kappa,C,C_given_G,main,False,30,28,True,-0.05004862424855517,-0.20711667711926746,0.09964438527224219,3897866004,0.0,ok
hva,vanilla,primary,10,8,kappa,C,C_given_G,main,True,30,16,False,-0.18436506426273888,-0.36903919802822444,0.019374763945437055,3999164147,0.0,ok
hva,vanilla_ls_nm,near-primary,4,4,r,C,C_given_G_nu,main,False,30,30,True,-0.013090071528402112,-0.11985441649443299,0.07579399640280746,2933730252,0.0,ok
hva,vanilla_ls_nm,near-primary,4,4,r,C,C_given_G,overcontrol check,False,30,30,True,-0.021799340606171513,-0.12416800428366422,0.06931625853662096,1470918511,0.0,ok
hva,vanilla_ls_nm,near-primary,4,4,r,C,C_given_G_nu,main,True,30,12,False,-0.03296509687123335,-0.11767328423562196,0.05439690351699204,4256981830,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,4,r,C,C_given_G,overcontrol check,True,30,12,False,-0.0016909005731578024,-0.07309840739641926,0.07624718976738938,1004033464,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,4,kappa,C,C_given_G_nu,main,False,30,30,True,-0.11275800214391946,-0.21660587606820977,0.0031234403737555165,2439019491,0.0,ok
hva,vanilla_ls_nm,near-primary,4,4,kappa,C,C_given_G,overcontrol check,False,30,30,True,-0.10413579045899127,-0.2299313715801957,0.018258485276432097,1204421452,0.0,ok
hva,vanilla_ls_nm,near-primary,4,4,kappa,C,C_given_G_nu,main,True,30,12,False,-0.17836093571275013,-0.3042125837932209,-0.0473591235244643,1151734547,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,4,kappa,C,C_given_G,overcontrol check,True,30,12,False,-0.22958269285493607,-0.3998465066605474,-0.05469134242790671,582395185,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,6,r,C,C_given_G_nu,main,False,30,26,True,0.027034715412106586,-0.012752016772746344,0.06666287801743648,250501917,0.0,ok
hva,vanilla_ls_nm,near-primary,4,6,r,C,C_given_G,overcontrol check,False,30,28,True,-0.030273244919127404,-0.10337255764614653,0.05106374293067171,1203523662,0.0,ok
hva,vanilla_ls_nm,near-primary,4,6,r,C,C_given_G_nu,main,True,30,11,False,-0.00812109015231807,-0.07366465389275177,0.051239145292324186,2023073983,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,6,r,C,C_given_G,overcontrol check,True,30,12,False,0.032410744955200826,-0.07017631750430275,0.17815517066342276,4061951643,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,6,kappa,C,C_given_G_nu,main,False,30,26,True,-0.057400216450420115,-0.13819383903196208,0.0274959749995483,1429758691,0.0,ok
hva,vanilla_ls_nm,near-primary,4,6,kappa,C,C_given_G,overcontrol check,False,30,28,True,-0.04865040447190514,-0.14375602836729387,0.03975937533155947,1640599989,0.0,ok
hva,vanilla_ls_nm,near-primary,4,6,kappa,C,C_given_G_nu,main,True,30,11,False,0.03123694789721892,-0.10791636337776968,0.16132500932024044,3508526846,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,6,kappa,C,C_given_G,overcontrol check,True,30,12,False,-0.10458332485039995,-0.2880312483845071,0.06729306150455172,3068143188,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,8,r,C,C_given_G_nu,main,False,30,18,False,0.009178042964086947,-0.10814260529954842,0.1275833904669849,3050957240,0.0,ok
hva,vanilla_ls_nm,near-primary,4,8,r,C,C_given_G,overcontrol check,False,30,20,True,-0.08196037892304148,-0.1876153104124005,0.01629331264673563,3690836206,0.0,ok
hva,vanilla_ls_nm,near-primary,4,8,r,C,C_given_G_nu,main,True,30,10,False,-0.039295763959997024,-0.18714160495593432,0.09356561664617657,2939077562,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,8,r,C,C_given_G,overcontrol check,True,30,11,False,-0.09959865183083771,-0.1986292893636499,-0.01464078434887969,3429131522,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,8,kappa,C,C_given_G_nu,main,False,30,18,False,-0.08902832685167683,-0.23244995847957295,0.05909701437028449,1723066951,0.0,ok
hva,vanilla_ls_nm,near-primary,4,8,kappa,C,C_given_G,overcontrol check,False,30,20,True,-0.08833516672040656,-0.25949952369536416,0.07525497397868706,240960061,0.0,ok
hva,vanilla_ls_nm,near-primary,4,8,kappa,C,C_given_G_nu,main,True,30,10,False,-0.0839766663100705,-0.24101598546294745,0.07448441006400591,3623099728,0.0,collinear
hva,vanilla_ls_nm,near-primary,4,8,kappa,C,C_given_G,overcontrol check,True,30,11,False,-0.09142137348769969,-0.2866495963370025,0.06556337158919577,3575012403,0.0,collinear
hva,vanilla_ls_nm,near-primary,6,4,r,C,C_given_G_nu,main,False,30,29,True,-0.06473262125284207,-0.1902270715447975,0.053279157597678845,1627805244,0.0,ok
hva,vanilla_ls_nm,near-primary,6,4,r,C,C_given_G,overcontrol check,False,30,29,True,-0.07041388962931609,-0.18446475517330277,0.037203383743456254,267725091,0.0,ok
hva,vanilla_ls_nm,near-primary,6,4,r,C,C_given_G_nu,main,True,30,13,False,0.016672154339722096,-0.06999042076184038,0.10220005723497479,2251186188,0.0,collinear
hva,vanilla_ls_nm,near-primary,6,4,r,C,C_given_G,overcontrol check,True,30,13,False,-0.003511815614175224,-0.08596006949755405,0.0750646563087207,2334003811,0.0,collinear
hva,vanilla_ls_nm,near-primary,6,4,kappa,C,C_given_G_nu,main,False,30,29,True,0.04758976342679524,-0.10033226018503869,0.19685684319153135,1955607619,0.0,ok
hva,vanilla_ls_nm,near-primary,6,4,kappa,C,C_given_G,overcontrol check,False,30,29,True,0.05568592236056594,-0.11063255750738499,0.21586434846402097,1143034528,0.0,ok
hva,vanilla_ls_nm,near-primary,6,4,kappa,C,C_given_G_nu,main,True,30,13,False,-0.03645176948592026,-0.25393502703980675,0.18811226048567808,3172533556,0.0,collinear
hva,vanilla_ls_nm,near-primary,6,4,kappa,C,C_given_G,overcontrol check,True,30,13,False,-0.0037868144445806656,-0.28509396467600095,0.2614723550163946,1492383799,0.0,collinear
hva,vanilla_ls_nm,near-primary,6,6,r,C,C_given_G_nu,main,False,30,28,True,0.042246156337367745,-0.06185623980354862,0.14581387842233534,1013447681,0.0,ok
hva,vanilla_ls_nm,near-primary,6,6,r,C,C_given_G,overcontrol check,False,30,28,True,0.031380290574070435,-0.0648351922781326,0.11976202600422663,2217807015,0.0,ok
hva,vanilla_ls_nm,near-primary,6,6,r,C,C_given_G_nu,main,True,30,17,False,0.032111090420002264,-0.07044612067136938,0.13128554238539958,2111792072,0.0,ok
hva,vanilla_ls_nm,near-primary,6,6,r,C,C_given_G,overcontrol check,True,30,17,False,0.014992583034561763,-0.07633164870949616,0.08928455859198282,2800404207,0.0,ok
