ansatz,variant,n_qubits,depth,statistic,seeds_expected,seeds_estimable,cell_estimable,rho_bar,ci_lo,ci_hi,material_and_resolved,reason,sign,max_vif_median,kappa_median,top_status,bootstrap_seed
hea,vanilla,4,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3334203183
hea,vanilla,4,8,rho_C,30,27,True,0.05690280932401311,0.007399822886100019,0.11046868202901651,False,below_material_threshold,1,1.4138162243581167,1.8321468141468484,ok,1078006386
hea,vanilla,4,8,rho_C_vanilla_ref,30,27,True,0.05690280932401311,0.010305005036171854,0.10961816069629852,False,below_material_threshold,1,1.4138162243581167,1.8321468141468484,ok,1885267887
hea,vanilla,6,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1374110345
hea,vanilla,6,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2449495444
hea,vanilla,6,4,rho_C,30,30,True,0.03186428281699558,-0.042083655683815085,0.10724575146401408,False,below_material_threshold,1,1.2302124477015064,1.5863883277542907,ok,3333643175
hea,vanilla,6,4,rho_C_vanilla_ref,30,30,True,0.03186428281699558,-0.0456109194904145,0.10724236256835244,False,below_material_threshold,1,1.2302124477015064,1.5863883277542907,ok,1419479596
hea,vanilla,6,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2021029949
hea,vanilla,6,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1957418827
hea,vanilla,6,6,rho_C,30,28,True,-0.017350845184334603,-0.090491948310157,0.05510969966417968,False,below_material_threshold,-1,1.863070720387223,2.2930003236972643,ok,132971454
hea,vanilla,6,6,rho_C_vanilla_ref,30,28,True,-0.017350845184334603,-0.09025022032063768,0.05399941757234511,False,below_material_threshold,-1,1.863070720387223,2.2930003236972643,ok,958678139
hea,vanilla,6,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,4197623594
hea,vanilla,6,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2466528061
hea,vanilla,6,8,rho_C,30,27,True,-0.016560237741112652,-0.06183801290145048,0.028879313806134455,False,below_material_threshold,-1,2.416959538795992,2.7450112236012068,ok,1342880950
hea,vanilla,6,8,rho_C_vanilla_ref,30,27,True,-0.016560237741112652,-0.061962952995821385,0.030419470290172338,False,below_material_threshold,-1,2.416959538795992,2.7450112236012068,ok,3246338109
hea,vanilla,8,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1537315224
hea,vanilla,8,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3420366117
hea,vanilla,8,4,rho_C,30,30,True,0.01750630262019046,-0.07516883191724989,0.09454697084494046,False,below_material_threshold,1,1.0785753217729852,1.318388643517315,ok,2723573487
hea,vanilla,8,4,rho_C_vanilla_ref,30,30,True,0.01750630262019046,-0.07321801823904776,0.0960193307068386,False,below_material_threshold,1,1.0785753217729852,1.318388643517315,ok,2613173655
hea,vanilla,8,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2265395305
hea,vanilla,8,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3043534510
hea,vanilla,8,6,rho_C,30,27,True,-0.13343042256687584,-0.23646195456921149,-0.0278595462934627,False,below_material_threshold,-1,1.3412146836179468,1.7422425717680587,ok,174283439
hea,vanilla,8,6,rho_C_vanilla_ref,30,27,True,-0.13343042256687584,-0.22920446427276617,-0.02821042025882449,False,below_material_threshold,-1,1.3412146836179468,1.7422425717680587,ok,544154784
hea,vanilla,8,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3503172329
hea,vanilla,8,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,998088539
hea,vanilla,8,8,rho_C,30,24,True,-0.03680698925191141,-0.0991558383495645,0.026117747858807296,False,below_material_threshold,-1,2.6885820508357585,2.937305104142501,ok,327422239
hea,vanilla,8,8,rho_C_vanilla_ref,30,24,True,-0.03680698925191141,-0.09958831165567794,0.02533224361619619,False,below_material_threshold,-1,2.6885820508357585,2.937305104142501,ok,3583505827
hea,vanilla,10,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1536283369
hea,vanilla,10,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2980643933
hea,vanilla,10,4,rho_C,30,30,True,0.11349082809816724,0.0014941913388053386,0.22100655987084167,False,below_material_threshold,1,1.2927440787953095,1.677816753422985,ok,1093240730
hea,vanilla,10,4,rho_C_vanilla_ref,30,30,True,0.11349082809816724,-0.00028181175153530185,0.21868498332947445,False,below_material_threshold,1,1.2927440787953095,1.677816753422985,ok,3760594073
hea,vanilla,10,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1632842831
hea,vanilla,10,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2543818153
hea,vanilla,10,6,rho_C,30,30,True,-0.1046561859066403,-0.2367669979698227,0.028377871650810384,False,below_material_threshold,-1,1.514502820651465,1.9448981398075074,ok,2916732849
hea,vanilla,10,6,rho_C_vanilla_ref,30,30,True,-0.1046561859066403,-0.2342672756196828,0.028158807293693404,False,below_material_threshold,-1,1.514502820651465,1.9448981398075074,ok,1033169527
hea,vanilla,10,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3576868076
hea,vanilla,10,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2661382144
hea,vanilla,10,8,rho_C,30,26,True,-0.24993496301035634,-0.3306064016941203,-0.16228485623747327,True,material_and_resolved,-1,2.269061194251524,2.624059905417002,ok,1075154535
hea,vanilla,10,8,rho_C_vanilla_ref,30,26,True,-0.24993496301035634,-0.33611543026382057,-0.16448682933189918,True,material_and_resolved,-1,2.269061194251524,2.624059905417002,ok,1465847321
hea,vanilla_ls_nm,4,4,rho_nu,30,29,True,0.14118175994151339,0.08371879883572797,0.2016876974029119,False,below_material_threshold,1,2.0179268024625743,2.468295288670637,ok,1746841541
hea,vanilla_ls_nm,4,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1943089088
hea,vanilla_ls_nm,4,4,rho_C,30,29,True,-0.0009416235513474673,-0.05846132065834132,0.05368470217204272,False,below_material_threshold,-1,2.0179268024625743,2.468295288670636,ok,4140063417
hea,vanilla_ls_nm,4,6,rho_nu,30,27,True,0.028856282156815436,-0.004302732196461911,0.0660478694434199,False,below_material_threshold,1,2.399558661451997,2.802192734341092,ok,757537306
hea,vanilla_ls_nm,4,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3751786664
hea,vanilla_ls_nm,4,6,rho_C,30,27,True,0.024434281277596174,-0.025874353375551495,0.09375606305767098,False,below_material_threshold,1,2.399558661451997,2.802192734341091,ok,578642117
hea,vanilla_ls_nm,4,8,rho_nu,30,24,True,0.05555845383307192,-0.008999332262459752,0.1450237987169175,False,below_material_threshold,1,3.3514938840273176,3.498146819760306,ok,1233809143
hea,vanilla_ls_nm,4,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2448331286
hea,vanilla_ls_nm,4,8,rho_C,30,23,True,-0.002225099686763202,-0.045255615249288825,0.04816620955637403,False,below_material_threshold,-1,3.3866083974374765,3.505197473053132,ok,3993190399
hea,vanilla_ls_nm,6,4,rho_nu,30,27,True,0.24593707498077508,0.14697972028710238,0.33674366520955784,True,material_and_resolved,1,2.538021084318906,2.8438688000381207,ok,2916963591
hea,vanilla_ls_nm,6,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1043391597
hea,vanilla_ls_nm,6,4,rho_C,30,27,True,0.03423934216404339,-0.060637837914692155,0.12630834908498673,False,below_material_threshold,1,2.538021084318907,2.8438688000381207,ok,3378150363
hea,vanilla_ls_nm,6,6,rho_nu,30,29,True,0.11974797058948695,0.07006840225555394,0.17016822428858908,False,below_material_threshold,1,2.022542202929706,2.4463020561913895,ok,2099642249
hea,vanilla_ls_nm,6,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,183787056
hea,vanilla_ls_nm,6,6,rho_C,30,29,True,-0.030149803340084404,-0.10637735099839252,0.05396908447425088,False,below_material_threshold,-1,2.022542202929706,2.4463020561913904,ok,3637638839
hea,vanilla_ls_nm,6,8,rho_nu,30,26,True,0.035090465240822356,0.00887126725648608,0.06552166541392039,False,below_material_threshold,1,2.8933516036330005,3.0981425629402644,ok,2920791890
hea,vanilla_ls_nm,6,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3861005339
hea,vanilla_ls_nm,6,8,rho_C,30,26,True,-0.00956472680694403,-0.06448312220765924,0.03334321292076396,False,below_material_threshold,-1,2.893351603633001,3.0981425629402635,ok,2958460362
hea,vanilla_ls_nm,8,4,rho_nu,30,28,True,0.5183041421048395,0.39827490702565255,0.6220425272319939,True,material_and_resolved,1,2.6022776755242543,2.9244337869347867,ok,681675522
hea,vanilla_ls_nm,8,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3640124213
hea,vanilla_ls_nm,8,4,rho_C,30,28,True,0.013334706796743978,-0.08432684851016291,0.11277488817811245,False,below_material_threshold,1,2.6022776755242543,2.9244337869347863,ok,1030668246
hea,vanilla_ls_nm,8,6,rho_nu,30,29,True,0.4880231305555229,0.41988267280595454,0.5498834832610129,True,material_and_resolved,1,2.1539078134781313,2.5968792238980454,ok,2353954227
hea,vanilla_ls_nm,8,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2755366806
hea,vanilla_ls_nm,8,6,rho_C,30,29,True,-0.06360291820793931,-0.16601988601726114,0.03782352741525242,False,below_material_threshold,-1,2.1539078134781313,2.5968792238980454,ok,1305077046
hea,vanilla_ls_nm,8,8,rho_nu,30,30,True,0.09881398406670995,0.027715482669805794,0.17547936081145432,False,below_material_threshold,1,2.5147054635113344,2.8300303287363047,ok,385440716
hea,vanilla_ls_nm,8,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1220652116
hea,vanilla_ls_nm,8,8,rho_C,30,30,True,-0.009314757354101958,-0.10365678478157704,0.09034460135558338,False,below_material_threshold,-1,2.5147054635113344,2.830030328736304,ok,1307581996
hea,vanilla_ls_nm,10,4,rho_nu,30,27,True,0.5261269198541884,0.41507591384319825,0.6221954847482256,True,material_and_resolved,1,2.6913887985842404,2.962806562382556,ok,4149833818
hea,vanilla_ls_nm,10,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2640019674
hea,vanilla_ls_nm,10,4,rho_C,30,27,True,-0.04055335365244083,-0.17558956383168572,0.10261313167575649,False,below_material_threshold,-1,2.6913887985842404,2.9628065623825544,ok,1011056410
hea,vanilla_ls_nm,10,6,rho_nu,30,30,True,0.6857231822582976,0.6218389878559732,0.7399358044615505,True,material_and_resolved,1,1.985294609473205,2.4535876200243316,ok,44762966
hea,vanilla_ls_nm,10,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,933239122
hea,vanilla_ls_nm,10,6,rho_C,30,30,True,-0.034185101540732836,-0.18082766033226658,0.11293818262509725,False,below_material_threshold,-1,1.985294609473205,2.453587620024332,ok,3825176381
hea,vanilla_ls_nm,10,8,rho_nu,30,28,True,0.39463470964444053,0.23913782408352144,0.5320059789747598,True,material_and_resolved,1,3.5746596930071917,3.5147658768941357,ok,2835219489
hea,vanilla_ls_nm,10,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,582411201
hea,vanilla_ls_nm,10,8,rho_C,30,28,True,-0.27186081529011524,-0.430924722813134,-0.10455923300366257,True,material_and_resolved,-1,3.5746596930071917,3.514765876894135,ok,205775851
hva,lso_grid,4,4,rho_nu,30,29,True,0.12261765742767389,0.06590812881389495,0.18433063938690245,False,below_material_threshold,1,3.687984389556547,3.9586207187681977,ok,2197186227
hva,lso_grid,4,4,rho_cos,30,29,True,0.01717378948882919,-0.029914292983587217,0.0659288323472585,False,below_material_threshold,1,3.687984389556547,3.958620718768198,ok,1993468035
hva,lso_grid,4,4,rho_C,30,29,True,-0.007580583812825118,-0.07199616290697614,0.05969261037768533,False,below_material_threshold,-1,3.687984389556547,3.958620718768198,ok,23363905
hva,lso_grid,4,6,rho_nu,30,29,True,0.1491092730486699,0.08468079907572222,0.22364929963056393,False,below_material_threshold,1,3.0538670428091392,3.309924983847874,ok,1817473529
hva,lso_grid,4,6,rho_cos,30,29,True,0.04482849272953795,0.0024291494145530575,0.08950931195565903,False,below_material_threshold,1,3.0538670428091397,3.309924983847874,ok,1317111129
hva,lso_grid,4,6,rho_C,30,29,True,-0.04142010154285176,-0.09810584304827744,0.00902876756426035,False,below_material_threshold,-1,3.0538670428091406,3.3099249838478744,ok,3458764918
hva,lso_grid,4,8,rho_nu,30,23,True,0.17940964572410975,0.071711715633916,0.28919407799743174,False,below_material_threshold,1,4.100019940125995,4.194763054434414,ok,2887901438
hva,lso_grid,4,8,rho_cos,30,23,True,0.06817759143895905,0.018567036184161452,0.1186410011330735,False,below_material_threshold,1,4.100019940125995,4.194763054434414,ok,2177777754
hva,lso_grid,4,8,rho_C,30,23,True,0.019935313006938515,-0.060768557348471745,0.10101318118915352,False,below_material_threshold,1,4.100019940125995,4.194763054434414,ok,2327225841
hva,lso_grid,6,4,rho_nu,30,30,True,0.11509479780218564,0.06145907009507445,0.16654572349284488,False,below_material_threshold,1,2.989665194591696,3.347071850912932,ok,570025124
hva,lso_grid,6,4,rho_cos,30,30,True,0.06338614141937163,0.021443263632683743,0.10991503456445997,False,below_material_threshold,1,2.989665194591696,3.347071850912934,ok,1588449553
hva,lso_grid,6,4,rho_C,30,30,True,-0.0330650575302964,-0.1085532987915103,0.0445198648102742,False,below_material_threshold,-1,2.989665194591696,3.347071850912933,ok,2409815624
hva,lso_grid,6,6,rho_nu,30,28,True,0.22208356432718812,0.14354737686352917,0.30262333882599707,True,material_and_resolved,1,3.678370732301744,3.7821643009649026,ok,3483617018
hva,lso_grid,6,6,rho_cos,30,28,True,0.08086035621815515,0.03774867364817744,0.12511827145523335,False,below_material_threshold,1,3.678370732301744,3.782164300964901,ok,4109669821
hva,lso_grid,6,6,rho_C,30,28,True,-0.0961323921955357,-0.19630774314024022,-0.003112588143128143,False,below_material_threshold,-1,3.678370732301744,3.7821643009649004,ok,2825320668
hva,lso_grid,6,8,rho_nu,30,28,True,0.23857701216452484,0.15858690415720061,0.31964006091799874,True,material_and_resolved,1,3.8850650924519776,3.9542003030716506,ok,362587408
hva,lso_grid,6,8,rho_cos,30,28,True,0.03804807047537185,-0.021765967958973696,0.0981792106002352,False,below_material_threshold,1,3.8850650924519776,3.9542003030716493,ok,4199666547
hva,lso_grid,6,8,rho_C,30,28,True,-0.05122408831402413,-0.12169454348956343,0.01565380380940632,False,below_material_threshold,-1,3.8850650924519767,3.9542003030716497,ok,3763570494
hva,lso_grid,8,4,rho_nu,30,28,True,0.12409261812975862,0.0641894483638055,0.1906104784698203,False,below_material_threshold,1,2.7120665456745314,3.0829031324703378,ok,2008714419
hva,lso_grid,8,4,rho_cos,30,28,True,0.035188303510203245,0.006206022226294231,0.06793393591714005,False,below_material_threshold,1,2.712066545674532,3.082903132470336,ok,738991463
hva,lso_grid,8,4,rho_C,30,28,True,-0.021647732707256583,-0.06608336708167746,0.015584208266707,False,below_material_threshold,-1,2.712066545674532,3.0829031324703373,ok,1299432408
hva,lso_grid,8,6,rho_nu,30,29,True,0.18071474791955527,0.09107363860330243,0.2797169667047214,False,below_material_threshold,1,2.9287695247470515,3.299379154799083,ok,445509301
hva,lso_grid,8,6,rho_cos,30,29,True,-0.006450930898325004,-0.0594228972846239,0.04348664122108069,False,below_material_threshold,-1,2.928769524747052,3.2993791547990825,ok,3939633196
hva,lso_grid,8,6,rho_C,30,29,True,-0.019063705141900894,-0.08907545904304473,0.043474265703031416,False,below_material_threshold,-1,2.928769524747051,3.2993791547990825,ok,3461584241
hva,lso_grid,8,8,rho_nu,30,29,True,0.28960998338117694,0.20761257536791689,0.37249807203528257,True,material_and_resolved,1,2.8775504037839053,3.344682802492815,ok,3180278651
hva,lso_grid,8,8,rho_cos,30,29,True,-0.019608109177926547,-0.07408931357415537,0.03600219948744008,False,below_material_threshold,-1,2.8775504037839053,3.344682802492816,ok,1961749746
hva,lso_grid,8,8,rho_C,30,29,True,-0.07148866622134516,-0.13715028636031631,-0.002438497393540307,False,below_material_threshold,-1,2.8775504037839053,3.344682802492814,ok,2928043931
hva,lso_grid,10,4,rho_nu,30,29,True,0.15934196243750057,0.09408849523596295,0.2282609965131612,False,below_material_threshold,1,2.860408635273104,3.376762829541849,ok,2902781075
hva,lso_grid,10,4,rho_cos,30,29,True,0.08050675387297318,0.027359918340277928,0.13587211026242763,False,below_material_threshold,1,2.860408635273104,3.376762829541849,ok,2051895382
hva,lso_grid,10,4,rho_C,30,29,True,-0.014393730067284232,-0.0682561669504083,0.03989691894756529,False,below_material_threshold,-1,2.860408635273104,3.3767628295418497,ok,735639075
hva,lso_grid,10,6,rho_nu,30,30,True,0.16608300093112607,0.09846217689130989,0.23516142008066648,False,below_material_threshold,1,3.3166791461045335,3.660241319756113,ok,306439774
hva,lso_grid,10,6,rho_cos,30,30,True,0.023651191247129576,-0.03185111937187113,0.0826143007689623,False,below_material_threshold,1,3.3166791461045335,3.660241319756114,ok,3576920380
hva,lso_grid,10,6,rho_C,30,30,True,-0.019003763898254707,-0.07100414645957916,0.033506386472356126,False,below_material_threshold,-1,3.316679146104534,3.660241319756115,ok,3280087017
hva,lso_grid,10,8,rho_nu,30,29,True,0.2098352484775836,0.13527176796211077,0.2848926950146115,True,material_and_resolved,1,3.897233204352537,4.047254246922494,ok,476195597
hva,lso_grid,10,8,rho_cos,30,29,True,0.05455869415778917,-0.010314284266869343,0.11991534713870122,False,below_material_threshold,1,3.897233204352537,4.047254246922492,ok,171224029
hva,lso_grid,10,8,rho_C,30,29,True,-0.05284681000033387,-0.1318467619274371,0.023283010917608885,False,below_material_threshold,-1,3.897233204352537,4.047254246922494,ok,3645512699
hva,lso_pcgrad,4,4,rho_nu,30,7,False,0.020769369915792858,-0.01583565963481645,0.05853373036173882,False,cell_underdetermined,1,26.639097239370358,12.309616461597114,collinear,757754142
hva,lso_pcgrad,4,4,rho_cos,30,7,False,0.009923417225378076,-0.012274833426255544,0.03377529455920598,False,cell_underdetermined,1,26.639097239370358,12.309616461597116,collinear,550219661
hva,lso_pcgrad,4,4,rho_C,30,7,False,0.11257019631266366,0.01484614059920612,0.25037419982110876,False,cell_underdetermined,1,26.639097239370358,12.309616461597113,collinear,315885430
hva,lso_pcgrad,4,6,rho_nu,30,8,False,-0.05014823600462121,-0.12175085560563634,-0.005932349756434164,False,cell_underdetermined,-1,23.696751172473892,11.390976622107981,collinear,3692155814
hva,lso_pcgrad,4,6,rho_cos,30,8,False,-0.04379571333778457,-0.13941828302499906,0.03423721623096613,False,cell_underdetermined,-1,23.696751172473892,11.390976622107981,collinear,2498359652
hva,lso_pcgrad,4,6,rho_C,30,8,False,0.04792143559193469,-0.0078017878486600885,0.12319275361087079,False,cell_underdetermined,1,23.696751172473892,11.39097662210799,collinear,162894389
hva,lso_pcgrad,4,8,rho_nu,30,6,False,-0.038268855386522325,-0.08693675149476127,0.002739242941205958,False,cell_underdetermined,-1,25.15992841053158,12.36315603911412,collinear,1521833801
hva,lso_pcgrad,4,8,rho_cos,30,6,False,-0.037500351922359954,-0.0864476590869159,0.007035897252416903,False,cell_underdetermined,-1,25.159928410531613,12.363156039114116,collinear,3271952045
hva,lso_pcgrad,4,8,rho_C,30,6,False,-0.11742262657784552,-0.37223907686579727,0.03935188469810345,False,cell_underdetermined,-1,25.15992841053158,12.363156039114113,collinear,3327880117
hva,lso_pcgrad,6,4,rho_nu,30,8,False,0.0181624670174086,-0.04380935007394914,0.08266507040407169,False,cell_underdetermined,1,21.128076858876568,9.784571962094851,collinear,3260411354
hva,lso_pcgrad,6,4,rho_cos,30,8,False,0.0030374492717047254,-0.0600776580178586,0.07249804231178296,False,cell_underdetermined,1,21.128076858876568,9.784571962094859,collinear,3621714832
hva,lso_pcgrad,6,4,rho_C,30,8,False,-0.04375088467875254,-0.22939498386913315,0.10301318325838513,False,cell_underdetermined,-1,21.128076858876568,9.784571962094855,collinear,3698015856
hva,lso_pcgrad,6,6,rho_nu,30,7,False,0.01422724789697773,-0.027883030547803334,0.0545502332446119,False,cell_underdetermined,1,22.154460904515823,10.718121111636188,collinear,3445967374
hva,lso_pcgrad,6,6,rho_cos,30,7,False,-0.03303758723011139,-0.09580892890595148,0.03065562775663462,False,cell_underdetermined,-1,22.154460904515823,10.718121111636187,collinear,3370444533
hva,lso_pcgrad,6,6,rho_C,30,7,False,-0.032484408462941414,-0.09857094446711448,0.018368030806271297,False,cell_underdetermined,-1,22.154460904515823,10.718121111636187,collinear,146808655
hva,lso_pcgrad,6,8,rho_nu,30,2,False,-0.0025521171634344283,-0.018145389068092672,0.013042395943330998,False,cell_underdetermined,-1,29.297574982487244,12.332814684487001,collinear,1329956453
hva,lso_pcgrad,6,8,rho_cos,30,2,False,-0.0023563185216926726,-0.014623685429989186,0.00991175762823826,False,cell_underdetermined,-1,29.297574982487244,12.332814684487001,collinear,3816161511
hva,lso_pcgrad,6,8,rho_C,30,2,False,-0.013007725055784515,-0.021674612919308445,-0.0043388822715939275,False,cell_underdetermined,-1,29.297574982487244,12.332814684487,collinear,2262460712
hva,lso_pcgrad,8,4,rho_nu,30,8,False,0.04697851859166943,0.009608123766669894,0.09684866556496263,False,cell_underdetermined,1,28.107167409034894,11.621550010644262,collinear,3804351906
hva,lso_pcgrad,8,4,rho_cos,30,8,False,-0.004945189219852373,-0.0814600828695568,0.07280416759277585,False,cell_underdetermined,-1,28.107167409034894,11.621550010644238,collinear,591746722
hva,lso_pcgrad,8,4,rho_C,30,8,False,-0.0033743954036423137,-0.0164221261608661,0.010954869096542337,False,cell_underdetermined,-1,28.107167409034894,11.621550010644246,collinear,1569525193
hva,lso_pcgrad,8,6,rho_nu,30,3,False,0.01462604521001857,-0.015407530590564883,0.05597003936716119,False,cell_underdetermined,1,21.931126469549156,10.648051026508732,collinear,378493462
hva,lso_pcgrad,8,6,rho_cos,30,3,False,-0.05063729240913074,-0.1423806082486764,-0.0018175037365421316,False,cell_underdetermined,-1,21.93112646954918,10.648051026508742,collinear,1299651595
hva,lso_pcgrad,8,6,rho_C,30,3,False,0.054344412203946126,-0.0036978491283082737,0.14592594377333126,False,cell_underdetermined,1,21.93112646954918,10.648051026508744,collinear,3943687222
hva,lso_pcgrad,8,8,rho_nu,30,3,False,0.014943361538467028,-0.01742545628828184,0.07411442820309162,False,cell_underdetermined,1,30.424636719106516,12.230896629711296,collinear,3512377061
hva,lso_pcgrad,8,8,rho_cos,30,3,False,-0.07353697158295379,-0.14182097819174402,0.02507103107149808,False,cell_underdetermined,-1,30.424636719106516,12.230896629711289,collinear,950838988
hva,lso_pcgrad,8,8,rho_C,30,3,False,-0.3152153025261985,-0.47462031786957637,-0.016597571958501485,False,cell_underdetermined,-1,30.424636719106516,12.230896629711296,collinear,2458150654
hva,lso_pcgrad,10,4,rho_nu,30,5,False,0.04683781495965164,-0.1018683026623883,0.22553527389353795,False,cell_underdetermined,1,36.96066231649574,14.446122904914855,collinear,3941220146
hva,lso_pcgrad,10,4,rho_cos,30,5,False,0.05692470429327289,-0.1054125263091396,0.2500816883576381,False,cell_underdetermined,1,36.96066231649574,14.446122904914848,collinear,1739771174
hva,lso_pcgrad,10,4,rho_C,30,5,False,-0.08890174455804377,-0.21302549831260634,0.009568704212840113,False,cell_underdetermined,-1,36.96066231649574,14.44612290491484,collinear,936772359
hva,lso_pcgrad,10,6,rho_nu,30,1,False,-0.01573265805957256,-0.01573265805957256,-0.01573265805957256,False,cell_underdetermined,-1,43.47390240955579,14.966802667583455,collinear,4003902920
hva,lso_pcgrad,10,6,rho_cos,30,1,False,-0.13774388032883264,-0.13774388032883264,-0.13774388032883264,False,cell_underdetermined,-1,43.47390240955579,14.966802667583455,collinear,2207646467
hva,lso_pcgrad,10,6,rho_C,30,1,False,-0.0018196601987566254,-0.0018196601987566254,-0.0018196601987566254,False,cell_underdetermined,-1,43.47390240955579,14.96680266758346,collinear,2319842061
hva,lso_pcgrad,10,8,rho_nu,30,2,False,0.02985789174436672,0.009123054673381847,0.0505670638995525,False,cell_underdetermined,1,32.45523740069479,12.460290376283794,collinear,3279548499
hva,lso_pcgrad,10,8,rho_cos,30,2,False,-0.013463531669889565,-0.05777576215797673,0.030901644865982496,False,cell_underdetermined,-1,32.45523740069479,12.460290376283798,collinear,3804326472
hva,lso_pcgrad,10,8,rho_C,30,2,False,-0.1844808121792625,-0.2967042811426213,-0.06723145114750759,False,cell_underdetermined,-1,32.45523740069479,12.460290376283801,collinear,19131679
hva,pcgrad,4,4,rho_nu,30,30,True,-0.24604500770550353,-0.34313685510529746,-0.14803713849471148,True,material_and_resolved,-1,3.2990923230831597,3.5984520710315273,ok,2508282208
hva,pcgrad,4,4,rho_cos,30,30,True,0.9368055941067386,0.9139755252231482,0.9537950263773942,True,material_and_resolved,1,3.2990923230831597,3.598452071031527,ok,3110301991
hva,pcgrad,4,4,rho_C,30,30,True,-0.11234746062848049,-0.23885234870777944,0.008086878503544143,False,below_material_threshold,-1,3.2990923230831597,3.598452071031528,ok,3897788977
hva,pcgrad,4,6,rho_nu,30,29,True,-0.2532518226088303,-0.35154494443436374,-0.14404780970154527,True,material_and_resolved,-1,3.6111281408810525,4.1285665646399385,ok,1196273530
hva,pcgrad,4,6,rho_cos,30,29,True,0.8535711919600872,0.809608596860208,0.8848732512377916,True,material_and_resolved,1,3.6111281408810525,4.128566564639939,ok,1585110251
hva,pcgrad,4,6,rho_C,30,29,True,0.005816568184302701,-0.12401948835419081,0.1410226471195382,False,below_material_threshold,1,3.6111281408810534,4.128566564639939,ok,1676014785
hva,pcgrad,4,8,rho_nu,30,26,True,-0.35849078693326536,-0.4755200385068498,-0.234579198620668,True,material_and_resolved,-1,5.533521813784464,5.403624950781323,ok,4186016592
hva,pcgrad,4,8,rho_cos,30,26,True,0.7285679680124206,0.6429537246154069,0.7985613051075037,True,material_and_resolved,1,5.533521813784464,5.403624950781321,ok,2954540172
hva,pcgrad,4,8,rho_C,30,26,True,0.018582730215135155,-0.07846734639239132,0.11495165441589077,False,below_material_threshold,1,5.533521813784464,5.403624950781321,ok,2008566090
hva,pcgrad,6,4,rho_nu,30,29,True,-0.19937874129155372,-0.28282335792676666,-0.10653317168564787,False,below_material_threshold,-1,3.2463326047118763,3.4212979668567223,ok,3061585111
hva,pcgrad,6,4,rho_cos,30,29,True,0.9365793720977281,0.9180732684885754,0.9509155192680977,True,material_and_resolved,1,3.2463326047118763,3.4212979668567236,ok,241615931
hva,pcgrad,6,4,rho_C,30,29,True,-0.11513792486161642,-0.21618440378574832,-0.013269331270781665,False,below_material_threshold,-1,3.2463326047118763,3.421297966856723,ok,2338282411
hva,pcgrad,6,6,rho_nu,30,30,True,-0.341693428665661,-0.4338821707388904,-0.24293221234049453,True,material_and_resolved,-1,3.949977316920437,3.9721721598127395,ok,2552985670
hva,pcgrad,6,6,rho_cos,30,30,True,0.8622192851353881,0.8206710431086346,0.8945237315754552,True,material_and_resolved,1,3.949977316920437,3.972172159812741,ok,4142761100
hva,pcgrad,6,6,rho_C,30,30,True,0.0649673911198383,-0.07075487188542316,0.2028346867405675,False,below_material_threshold,1,3.949977316920438,3.9721721598127395,ok,37998260
